Name,Product_ID,Date,Sales,Revenue,EndOfDayStock,prev_stock
APARAT KEBAB-SHAORMA ELECTRIC 4 ARZATOARE KLG287,20725,2010-05-17,20,33.0,98059,98079.0
APARAT KEBAB-SHAORMA ELECTRIC 4 ARZATOARE KLG288,20725,2010-05-18,10,16.5,98049,98059.0
APARAT KEBAB-SHAORMA ELECTRIC 4 ARZATOARE KLG289,20725,2010-05-19,60,99.0,97989,98049.0
APARAT KEBAB-SHAORMA ELECTRIC 4 ARZATOARE KLG290,20725,2010-05-20,57,94.05,97932,97989.0
APARAT KEBAB-SHAORMA ELECTRIC 4 ARZATOARE KLG291,20725,2010-05-21,42,67.3,97890,97932.0
APARAT KEBAB-SHAORMA ELECTRIC 4 ARZATOARE KLG292,20725,2010-05-23,72,118.8,97818,97890.0
APARAT KEBAB-SHAORMA ELECTRIC 4 ARZATOARE KLG293,20725,2010-05-24,90,148.5,97728,97818.0
APARAT KEBAB-SHAORMA ELECTRIC 4 ARZATOARE KLG294,20725,2010-05-25,160,244.0,97568,97728.0
APARAT KEBAB-SHAORMA ELECTRIC 4 ARZATOARE KLG295,20725,2010-05-26,71,117.15,97497,97568.0
APARAT KEBAB-SHAORMA ELECTRIC 4 ARZATOARE KLG296,20725,2010-05-27,190,293.5,97307,97497.0
APARAT KEBAB-SHAORMA ELECTRIC 4 ARZATOARE KLG297,20725,2010-05-28,30,49.5,97277,97307.0
APARAT KEBAB-SHAORMA ELECTRIC 4 ARZATOARE KLG298,20725,2010-05-30,130,194.5,97147,97277.0
APARAT KEBAB-SHAORMA ELECTRIC 4 ARZATOARE KLG299,20725,2010-06-01,25,41.25,97122,97147.0
APARAT KEBAB-SHAORMA ELECTRIC 4 ARZATOARE KLG300,20725,2010-06-02,24,39.6,97098,97122.0
APARAT KEBAB-SHAORMA ELECTRIC 4 ARZATOARE KLG301,20725,2010-06-03,129,192.85,96969,97098.0
APARAT KEBAB-SHAORMA ELECTRIC 4 ARZATOARE KLG302,20725,2010-06-04,20,33.0,96949,96969.0
APARAT KEBAB-SHAORMA ELECTRIC 4 ARZATOARE KLG303,20725,2010-06-06,91,150.15,96858,96949.0
APARAT KEBAB-SHAORMA ELECTRIC 4 ARZATOARE KLG304,20725,2010-06-07,53,87.45,96805,96858.0
APARAT KEBAB-SHAORMA ELECTRIC 4 ARZATOARE KLG305,20725,2010-06-08,82,135.3,96723,96805.0
APARAT KEBAB-SHAORMA ELECTRIC 4 ARZATOARE KLG306,20725,2010-06-09,175,268.75,96548,96723.0
APARAT KEBAB-SHAORMA ELECTRIC 4 ARZATOARE KLG307,20725,2010-06-10,20,33.0,96528,96548.0
APARAT KEBAB-SHAORMA ELECTRIC 4 ARZATOARE KLG308,20725,2010-06-11,32,52.8,96496,96528.0
APARAT KEBAB-SHAORMA ELECTRIC 4 ARZATOARE KLG309,20725,2010-06-13,41,67.65,96455,96496.0
APARAT KEBAB-SHAORMA ELECTRIC 4 ARZATOARE KLG310,20725,2010-06-14,26,42.9,96429,96455.0
APARAT KEBAB-SHAORMA ELECTRIC 4 ARZATOARE KLG311,20725,2010-06-15,163,248.95,96266,96429.0
APARAT KEBAB-SHAORMA ELECTRIC 4 ARZATOARE KLG312,20725,2010-06-16,68,112.2,96198,96266.0
APARAT KEBAB-SHAORMA ELECTRIC 4 ARZATOARE KLG313,20725,2010-06-17,36,59.4,96162,96198.0
APARAT KEBAB-SHAORMA ELECTRIC 4 ARZATOARE KLG314,20725,2010-06-18,125,186.25,96037,96162.0
APARAT KEBAB-SHAORMA ELECTRIC 4 ARZATOARE KLG315,20725,2010-06-20,34,56.1,96003,96037.0
APARAT KEBAB-SHAORMA ELECTRIC 4 ARZATOARE KLG316,20725,2010-06-21,18,29.7,95985,96003.0
APARAT KEBAB-SHAORMA ELECTRIC 4 ARZATOARE KLG317,20725,2010-06-22,161,245.65,95824,95985.0
APARAT KEBAB-SHAORMA ELECTRIC 4 ARZATOARE KLG318,20725,2010-06-23,89,146.85,95735,95824.0
APARAT KEBAB-SHAORMA ELECTRIC 4 ARZATOARE KLG319,20725,2010-06-24,73,120.45,95662,95735.0
APARAT KEBAB-SHAORMA ELECTRIC 4 ARZATOARE KLG320,20725,2010-06-25,5,8.25,95657,95662.0
APARAT KEBAB-SHAORMA ELECTRIC 4 ARZATOARE KLG321,20725,2010-06-27,119,176.35,95538,95657.0
APARAT KEBAB-SHAORMA ELECTRIC 4 ARZATOARE KLG322,20725,2010-06-28,156,237.4,95382,95538.0
APARAT KEBAB-SHAORMA ELECTRIC 4 ARZATOARE KLG323,20725,2010-06-29,100,165.0,95282,95382.0
APARAT KEBAB-SHAORMA ELECTRIC 4 ARZATOARE KLG324,20725,2010-06-30,88,145.2,95194,95282.0
APARAT KEBAB-SHAORMA ELECTRIC 4 ARZATOARE KLG325,20725,2010-07-01,72,118.8,95122,95194.0
APARAT KEBAB-SHAORMA ELECTRIC 4 ARZATOARE KLG326,20725,2010-07-02,74,122.1,95048,95122.0
APARAT KEBAB-SHAORMA ELECTRIC 4 ARZATOARE KLG327,20725,2010-07-04,31,51.15,95017,95048.0
APARAT KEBAB-SHAORMA ELECTRIC 4 ARZATOARE KLG328,20725,2010-07-05,40,66.0,94977,95017.0
APARAT KEBAB-SHAORMA ELECTRIC 4 ARZATOARE KLG329,20725,2010-07-06,32,52.8,94945,94977.0
APARAT KEBAB-SHAORMA ELECTRIC 4 ARZATOARE KLG330,20725,2010-07-07,60,99.0,94885,94945.0
APARAT KEBAB-SHAORMA ELECTRIC 4 ARZATOARE KLG331,20725,2010-07-08,38,60.7,94847,94885.0
APARAT KEBAB-SHAORMA ELECTRIC 4 ARZATOARE KLG332,20725,2010-07-09,20,33.0,94827,94847.0
APARAT KEBAB-SHAORMA ELECTRIC 4 ARZATOARE KLG333,20725,2010-07-11,17,28.05,94810,94827.0
APARAT KEBAB-SHAORMA ELECTRIC 4 ARZATOARE KLG334,20725,2010-07-12,156,237.4,94654,94810.0
APARAT KEBAB-SHAORMA ELECTRIC 4 ARZATOARE KLG335,20725,2010-07-13,140,211.0,94514,94654.0
APARAT KEBAB-SHAORMA ELECTRIC 4 ARZATOARE KLG336,20725,2010-07-14,5,8.25,94509,94514.0
APARAT KEBAB-SHAORMA ELECTRIC 4 ARZATOARE KLG337,20725,2010-07-15,114,184.1,94395,94509.0
APARAT KEBAB-SHAORMA ELECTRIC 4 ARZATOARE KLG338,20725,2010-07-16,13,21.45,94382,94395.0
APARAT KEBAB-SHAORMA ELECTRIC 4 ARZATOARE KLG339,20725,2010-07-18,142,214.3,94240,94382.0
APARAT KEBAB-SHAORMA ELECTRIC 4 ARZATOARE KLG340,20725,2010-07-19,152,230.8,94088,94240.0
APARAT KEBAB-SHAORMA ELECTRIC 4 ARZATOARE KLG341,20725,2010-07-20,120,178.0,93968,94088.0
APARAT KEBAB-SHAORMA ELECTRIC 4 ARZATOARE KLG342,20725,2010-07-21,62,102.3,93906,93968.0
APARAT KEBAB-SHAORMA ELECTRIC 4 ARZATOARE KLG343,20725,2010-07-22,48,79.2,93858,93906.0
APARAT KEBAB-SHAORMA ELECTRIC 4 ARZATOARE KLG344,20725,2010-07-23,72,118.8,93786,93858.0
APARAT KEBAB-SHAORMA ELECTRIC 4 ARZATOARE KLG345,20725,2010-07-25,29,47.85,93757,93786.0
APARAT KEBAB-SHAORMA ELECTRIC 4 ARZATOARE KLG346,20725,2010-07-26,55,90.75,93702,93757.0
APARAT KEBAB-SHAORMA ELECTRIC 4 ARZATOARE KLG347,20725,2010-07-27,34,56.1,93668,93702.0
APARAT KEBAB-SHAORMA ELECTRIC 4 ARZATOARE KLG348,20725,2010-07-28,62,102.3,93606,93668.0
APARAT KEBAB-SHAORMA ELECTRIC 4 ARZATOARE KLG349,20725,2010-07-29,105,173.25,93501,93606.0
APARAT KEBAB-SHAORMA ELECTRIC 4 ARZATOARE KLG350,20725,2010-07-30,137,206.05,93364,93501.0
APARAT KEBAB-SHAORMA ELECTRIC 4 ARZATOARE KLG351,20725,2010-08-01,57,94.05,93307,93364.0
APARAT KEBAB-SHAORMA ELECTRIC 4 ARZATOARE KLG352,20725,2010-08-02,50,82.5,93257,93307.0
APARAT KEBAB-SHAORMA ELECTRIC 4 ARZATOARE KLG353,20725,2010-08-03,51,84.15,93206,93257.0
APARAT KEBAB-SHAORMA ELECTRIC 4 ARZATOARE KLG354,20725,2010-08-04,104,171.6,93102,93206.0
APARAT KEBAB-SHAORMA ELECTRIC 4 ARZATOARE KLG355,20725,2010-08-05,420,633.0,92682,93102.0
APARAT KEBAB-SHAORMA ELECTRIC 4 ARZATOARE KLG356,20725,2010-08-06,20,33.0,92662,92682.0
APARAT KEBAB-SHAORMA ELECTRIC 4 ARZATOARE KLG357,20725,2010-08-08,47,77.55,92615,92662.0
APARAT KEBAB-SHAORMA ELECTRIC 4 ARZATOARE KLG358,20725,2010-08-09,220,271.0,92395,92615.0
APARAT KEBAB-SHAORMA ELECTRIC 4 ARZATOARE KLG359,20725,2010-08-10,26,42.9,92369,92395.0
APARAT KEBAB-SHAORMA ELECTRIC 4 ARZATOARE KLG360,20725,2010-08-11,33,54.45,92336,92369.0
APARAT KEBAB-SHAORMA ELECTRIC 4 ARZATOARE KLG361,20725,2010-08-12,75,123.75,92261,92336.0
APARAT KEBAB-SHAORMA ELECTRIC 4 ARZATOARE KLG362,20725,2010-08-13,23,37.95,92238,92261.0
APARAT KEBAB-SHAORMA ELECTRIC 4 ARZATOARE KLG363,20725,2010-08-15,63,103.95,92175,92238.0
APARAT KEBAB-SHAORMA ELECTRIC 4 ARZATOARE KLG364,20725,2010-08-16,90,148.5,92085,92175.0
APARAT KEBAB-SHAORMA ELECTRIC 4 ARZATOARE KLG365,20725,2010-08-17,150,227.5,91935,92085.0
APARAT KEBAB-SHAORMA ELECTRIC 4 ARZATOARE KLG366,20725,2010-08-18,221,334.65,91714,91935.0
APARAT KEBAB-SHAORMA ELECTRIC 4 ARZATOARE KLG367,20725,2010-08-19,62,102.3,91652,91714.0
APARAT KEBAB-SHAORMA ELECTRIC 4 ARZATOARE KLG368,20725,2010-08-20,235,347.75,91417,91652.0
APARAT KEBAB-SHAORMA ELECTRIC 4 ARZATOARE KLG369,20725,2010-08-22,173,265.45,91244,91417.0
APARAT KEBAB-SHAORMA ELECTRIC 4 ARZATOARE KLG370,20725,2010-08-23,110,181.5,91134,91244.0
APARAT KEBAB-SHAORMA ELECTRIC 4 ARZATOARE KLG371,20725,2010-08-24,70,115.5,91064,91134.0
APARAT KEBAB-SHAORMA ELECTRIC 4 ARZATOARE KLG372,20725,2010-08-25,53,85.45,91011,91064.0
APARAT KEBAB-SHAORMA ELECTRIC 4 ARZATOARE KLG373,20725,2010-08-26,179,275.35,90832,91011.0
APARAT KEBAB-SHAORMA ELECTRIC 4 ARZATOARE KLG374,20725,2010-08-27,10,16.5,90822,90832.0
APARAT KEBAB-SHAORMA ELECTRIC 4 ARZATOARE KLG375,20725,2010-08-29,26,42.9,90796,90822.0
APARAT KEBAB-SHAORMA ELECTRIC 4 ARZATOARE KLG376,20725,2010-08-31,41,67.65,90755,90796.0
APARAT KEBAB-SHAORMA ELECTRIC 4 ARZATOARE KLG377,20725,2010-09-01,40,66.0,90715,90755.0
APARAT KEBAB-SHAORMA ELECTRIC 4 ARZATOARE KLG378,20725,2010-09-02,107,176.55,90608,90715.0
APARAT KEBAB-SHAORMA ELECTRIC 4 ARZATOARE KLG379,20725,2010-09-03,22,36.3,90586,90608.0
APARAT KEBAB-SHAORMA ELECTRIC 4 ARZATOARE KLG380,20725,2010-09-05,28,46.2,90558,90586.0
APARAT KEBAB-SHAORMA ELECTRIC 4 ARZATOARE KLG381,20725,2010-09-06,157,239.05,90401,90558.0
APARAT KEBAB-SHAORMA ELECTRIC 4 ARZATOARE KLG382,20725,2010-09-07,50,82.5,90351,90401.0
APARAT KEBAB-SHAORMA ELECTRIC 4 ARZATOARE KLG383,20725,2010-09-08,21,34.65,90330,90351.0
APARAT KEBAB-SHAORMA ELECTRIC 4 ARZATOARE KLG384,20725,2010-09-09,195,301.75,90135,90330.0
APARAT KEBAB-SHAORMA ELECTRIC 4 ARZATOARE KLG385,20725,2010-09-10,36,59.4,90099,90135.0
APARAT KEBAB-SHAORMA ELECTRIC 4 ARZATOARE KLG386,20725,2010-09-12,22,36.3,90077,90099.0
APARAT KEBAB-SHAORMA ELECTRIC 4 ARZATOARE KLG387,20725,2010-09-13,12,19.8,90065,90077.0
APARAT KEBAB-SHAORMA ELECTRIC 4 ARZATOARE KLG388,20725,2010-09-14,4,6.6,90061,90065.0
APARAT KEBAB-SHAORMA ELECTRIC 4 ARZATOARE KLG389,20725,2010-09-15,181,278.65,89880,90061.0
APARAT KEBAB-SHAORMA ELECTRIC 4 ARZATOARE KLG390,20725,2010-09-16,41,67.65,89839,89880.0
APARAT KEBAB-SHAORMA ELECTRIC 4 ARZATOARE KLG391,20725,2010-09-17,46,73.5,89793,89839.0
APARAT KEBAB-SHAORMA ELECTRIC 4 ARZATOARE KLG392,20725,2010-09-19,16,26.4,89777,89793.0
APARAT KEBAB-SHAORMA ELECTRIC 4 ARZATOARE KLG393,20725,2010-09-20,183,281.95,89594,89777.0
APARAT KEBAB-SHAORMA ELECTRIC 4 ARZATOARE KLG394,20725,2010-09-21,152,230.8,89442,89594.0
APARAT KEBAB-SHAORMA ELECTRIC 4 ARZATOARE KLG395,20725,2010-09-22,23,37.95,89419,89442.0
APARAT KEBAB-SHAORMA ELECTRIC 4 ARZATOARE KLG396,20725,2010-09-23,60,99.0,89359,89419.0
APARAT KEBAB-SHAORMA ELECTRIC 4 ARZATOARE KLG397,20725,2010-09-24,140,211.0,89219,89359.0
APARAT KEBAB-SHAORMA ELECTRIC 4 ARZATOARE KLG398,20725,2010-09-26,25,39.25,89194,89219.0
APARAT KEBAB-SHAORMA ELECTRIC 4 ARZATOARE KLG399,20725,2010-09-27,140,211.0,89054,89194.0
APARAT KEBAB-SHAORMA ELECTRIC 4 ARZATOARE KLG400,20725,2010-09-28,45,74.25,89009,89054.0
APARAT KEBAB-SHAORMA ELECTRIC 4 ARZATOARE KLG401,20725,2010-09-29,55,90.75,88954,89009.0
APARAT KEBAB-SHAORMA ELECTRIC 4 ARZATOARE KLG402,20725,2010-09-30,14,23.1,88940,88954.0
APARAT KEBAB-SHAORMA ELECTRIC 4 ARZATOARE KLG403,20725,2010-10-01,10,16.5,88930,88940.0
APARAT KEBAB-SHAORMA ELECTRIC 4 ARZATOARE KLG404,20725,2010-10-03,50,82.5,88880,88930.0
APARAT KEBAB-SHAORMA ELECTRIC 4 ARZATOARE KLG405,20725,2010-10-04,11,18.15,88869,88880.0
APARAT KEBAB-SHAORMA ELECTRIC 4 ARZATOARE KLG406,20725,2010-10-05,86,129.9,88783,88869.0
APARAT KEBAB-SHAORMA ELECTRIC 4 ARZATOARE KLG407,20725,2010-10-06,20,33.0,88763,88783.0
APARAT KEBAB-SHAORMA ELECTRIC 4 ARZATOARE KLG408,20725,2010-10-07,45,74.25,88718,88763.0
APARAT KEBAB-SHAORMA ELECTRIC 4 ARZATOARE KLG409,20725,2010-10-08,32,52.8,88686,88718.0
APARAT KEBAB-SHAORMA ELECTRIC 4 ARZATOARE KLG410,20725,2010-10-10,24,39.6,88662,88686.0
APARAT KEBAB-SHAORMA ELECTRIC 4 ARZATOARE KLG411,20725,2010-10-11,50,82.5,88612,88662.0
APARAT KEBAB-SHAORMA ELECTRIC 4 ARZATOARE KLG412,20725,2010-10-12,84,138.6,88528,88612.0
APARAT KEBAB-SHAORMA ELECTRIC 4 ARZATOARE KLG413,20725,2010-10-13,156,237.4,88372,88528.0
APARAT KEBAB-SHAORMA ELECTRIC 4 ARZATOARE KLG414,20725,2010-10-14,44,72.6,88328,88372.0
APARAT KEBAB-SHAORMA ELECTRIC 4 ARZATOARE KLG415,20725,2010-10-15,43,70.95,88285,88328.0
APARAT KEBAB-SHAORMA ELECTRIC 4 ARZATOARE KLG416,20725,2010-10-17,119,176.35,88166,88285.0
APARAT KEBAB-SHAORMA ELECTRIC 4 ARZATOARE KLG417,20725,2010-10-18,20,33.0,88146,88166.0
APARAT KEBAB-SHAORMA ELECTRIC 4 ARZATOARE KLG418,20725,2010-10-19,30,49.5,88116,88146.0
APARAT KEBAB-SHAORMA ELECTRIC 4 ARZATOARE KLG419,20725,2010-10-20,20,33.0,88096,88116.0
APARAT KEBAB-SHAORMA ELECTRIC 4 ARZATOARE KLG420,20725,2010-10-21,22,36.3,88074,88096.0
APARAT KEBAB-SHAORMA ELECTRIC 4 ARZATOARE KLG421,20725,2010-10-22,10,16.5,88064,88074.0
APARAT KEBAB-SHAORMA ELECTRIC 4 ARZATOARE KLG422,20725,2010-10-24,20,33.0,88044,88064.0
APARAT KEBAB-SHAORMA ELECTRIC 4 ARZATOARE KLG423,20725,2010-10-25,44,72.6,88000,88044.0
APARAT KEBAB-SHAORMA ELECTRIC 4 ARZATOARE KLG424,20725,2010-10-26,2,3.3,87998,88000.0
APARAT KEBAB-SHAORMA ELECTRIC 4 ARZATOARE KLG425,20725,2010-10-27,64,105.6,87934,87998.0
APARAT KEBAB-SHAORMA ELECTRIC 4 ARZATOARE KLG426,20725,2010-10-28,41,67.65,87893,87934.0
APARAT KEBAB-SHAORMA ELECTRIC 4 ARZATOARE KLG427,20725,2010-10-29,40,66.0,87853,87893.0
APARAT KEBAB-SHAORMA ELECTRIC 4 ARZATOARE KLG428,20725,2010-10-31,11,18.15,87842,87853.0
APARAT KEBAB-SHAORMA ELECTRIC 4 ARZATOARE KLG429,20725,2010-11-01,26,42.9,87816,87842.0
APARAT KEBAB-SHAORMA ELECTRIC 4 ARZATOARE KLG430,20725,2010-11-02,130,194.5,87686,87816.0
APARAT KEBAB-SHAORMA ELECTRIC 4 ARZATOARE KLG431,20725,2010-11-03,140,211.0,87546,87686.0
APARAT KEBAB-SHAORMA ELECTRIC 4 ARZATOARE KLG432,20725,2010-11-04,35,57.75,87511,87546.0
APARAT KEBAB-SHAORMA ELECTRIC 4 ARZATOARE KLG433,20725,2010-11-05,120,178.0,87391,87511.0
APARAT KEBAB-SHAORMA ELECTRIC 4 ARZATOARE KLG434,20725,2010-11-07,67,110.55,87324,87391.0
APARAT KEBAB-SHAORMA ELECTRIC 4 ARZATOARE KLG435,20725,2010-11-08,23,37.95,87301,87324.0
APARAT KEBAB-SHAORMA ELECTRIC 4 ARZATOARE KLG436,20725,2010-11-09,25,41.25,87276,87301.0
APARAT KEBAB-SHAORMA ELECTRIC 4 ARZATOARE KLG437,20725,2010-11-10,82,123.3,87194,87276.0
APARAT KEBAB-SHAORMA ELECTRIC 4 ARZATOARE KLG438,20725,2010-11-11,46,75.9,87148,87194.0
APARAT KEBAB-SHAORMA ELECTRIC 4 ARZATOARE KLG439,20725,2010-11-12,28,46.2,87120,87148.0
APARAT KEBAB-SHAORMA ELECTRIC 4 ARZATOARE KLG440,20725,2010-11-14,13,21.45,87107,87120.0
APARAT KEBAB-SHAORMA ELECTRIC 4 ARZATOARE KLG441,20725,2010-11-15,33,54.45,87074,87107.0
APARAT KEBAB-SHAORMA ELECTRIC 4 ARZATOARE KLG442,20725,2010-11-16,544,807.6,86530,87074.0
APARAT KEBAB-SHAORMA ELECTRIC 4 ARZATOARE KLG443,20725,2010-11-17,1,1.65,86529,86530.0
APARAT KEBAB-SHAORMA ELECTRIC 4 ARZATOARE KLG444,20725,2010-11-18,32,52.8,86497,86529.0
APARAT KEBAB-SHAORMA ELECTRIC 4 ARZATOARE KLG445,20725,2010-11-19,14,23.1,86483,86497.0
APARAT KEBAB-SHAORMA ELECTRIC 4 ARZATOARE KLG446,20725,2010-11-21,35,57.75,86448,86483.0
APARAT KEBAB-SHAORMA ELECTRIC 4 ARZATOARE KLG447,20725,2010-11-22,20,33.0,86428,86448.0
APARAT KEBAB-SHAORMA ELECTRIC 4 ARZATOARE KLG448,20725,2010-11-23,32,52.8,86396,86428.0
APARAT KEBAB-SHAORMA ELECTRIC 4 ARZATOARE KLG449,20725,2010-11-24,46,75.9,86350,86396.0
APARAT KEBAB-SHAORMA ELECTRIC 4 ARZATOARE KLG450,20725,2010-11-25,177,272.05,86173,86350.0
APARAT KEBAB-SHAORMA ELECTRIC 4 ARZATOARE KLG451,20725,2010-11-26,41,67.65,86132,86173.0
APARAT KEBAB-SHAORMA ELECTRIC 4 ARZATOARE KLG452,20725,2010-11-28,5,8.25,86127,86132.0
APARAT KEBAB-SHAORMA ELECTRIC 4 ARZATOARE KLG453,20725,2010-11-29,25,41.25,86102,86127.0
APARAT KEBAB-SHAORMA ELECTRIC 4 ARZATOARE KLG454,20725,2010-11-30,41,67.65,86061,86102.0
APARAT KEBAB-SHAORMA ELECTRIC 4 ARZATOARE KLG455,20725,2010-12-01,144,213.6,85917,86061.0
APARAT KEBAB-SHAORMA ELECTRIC 4 ARZATOARE KLG456,20725,2010-12-02,22,36.3,85895,85917.0
APARAT KEBAB-SHAORMA ELECTRIC 4 ARZATOARE KLG457,20725,2010-12-03,162,267.3,85733,85895.0
APARAT KEBAB-SHAORMA ELECTRIC 4 ARZATOARE KLG458,20725,2010-12-05,72,118.8,85661,85733.0
APARAT KEBAB-SHAORMA ELECTRIC 4 ARZATOARE KLG459,20725,2010-12-06,54,89.1,85607,85661.0
APARAT KEBAB-SHAORMA ELECTRIC 4 ARZATOARE KLG460,20725,2010-12-07,20,33.0,85587,85607.0
APARAT KEBAB-SHAORMA ELECTRIC 4 ARZATOARE KLG461,20725,2010-12-08,232,382.8,85355,85587.0
APARAT KEBAB-SHAORMA ELECTRIC 4 ARZATOARE KLG462,20725,2010-12-09,44,72.6,85311,85355.0
APARAT KEBAB-SHAORMA ELECTRIC 4 ARZATOARE KLG463,20725,2010-12-10,40,66.0,85271,85311.0
APARAT KEBAB-SHAORMA ELECTRIC 4 ARZATOARE KLG464,20725,2010-12-12,18,29.7,85253,85271.0
APARAT KEBAB-SHAORMA ELECTRIC 4 ARZATOARE KLG465,20725,2010-12-13,21,34.65,85232,85253.0
APARAT KEBAB-SHAORMA ELECTRIC 4 ARZATOARE KLG466,20725,2010-12-14,32,52.8,85200,85232.0
APARAT KEBAB-SHAORMA ELECTRIC 4 ARZATOARE KLG467,20725,2010-12-15,59,97.35,85141,85200.0
APARAT KEBAB-SHAORMA ELECTRIC 4 ARZATOARE KLG468,20725,2010-12-16,51,84.15,85090,85141.0
APARAT KEBAB-SHAORMA ELECTRIC 4 ARZATOARE KLG469,20725,2010-12-17,10,16.5,85080,85090.0
APARAT KEBAB-SHAORMA ELECTRIC 4 ARZATOARE KLG470,20725,2010-12-19,2,3.3,85078,85080.0
APARAT KEBAB-SHAORMA ELECTRIC 4 ARZATOARE KLG471,20725,2010-12-20,10,16.5,85068,85078.0
APARAT KEBAB-SHAORMA ELECTRIC 4 ARZATOARE KLG472,20725,2010-12-21,20,33.0,85048,85068.0
APARAT KEBAB-SHAORMA ELECTRIC 4 ARZATOARE KLG473,20725,2010-12-22,10,16.5,85038,85048.0
APARAT KEBAB-SHAORMA ELECTRIC 4 ARZATOARE KLG474,20725,2011-01-04,20,33.0,85018,85038.0
APARAT KEBAB-SHAORMA ELECTRIC 4 ARZATOARE KLG475,20725,2011-01-05,100,145.0,84918,85018.0
APARAT KEBAB-SHAORMA ELECTRIC 4 ARZATOARE KLG476,20725,2011-01-06,293,443.45,84625,84918.0
APARAT KEBAB-SHAORMA ELECTRIC 4 ARZATOARE KLG477,20725,2011-01-07,24,39.6,84601,84625.0
APARAT KEBAB-SHAORMA ELECTRIC 4 ARZATOARE KLG478,20725,2011-01-09,23,37.95,84578,84601.0
APARAT KEBAB-SHAORMA ELECTRIC 4 ARZATOARE KLG479,20725,2011-01-10,30,49.5,84548,84578.0
APARAT KEBAB-SHAORMA ELECTRIC 4 ARZATOARE KLG480,20725,2011-01-11,20,33.0,84528,84548.0
APARAT KEBAB-SHAORMA ELECTRIC 4 ARZATOARE KLG481,20725,2011-01-12,4,6.6,84524,84528.0
APARAT KEBAB-SHAORMA ELECTRIC 4 ARZATOARE KLG482,20725,2011-01-13,130,194.5,84394,84524.0
APARAT KEBAB-SHAORMA ELECTRIC 4 ARZATOARE KLG483,20725,2011-01-14,340,501.0,84054,84394.0
APARAT KEBAB-SHAORMA ELECTRIC 4 ARZATOARE KLG484,20725,2011-01-16,112,184.8,83942,84054.0
APARAT KEBAB-SHAORMA ELECTRIC 4 ARZATOARE KLG485,20725,2011-01-17,4,6.6,83938,83942.0
APARAT KEBAB-SHAORMA ELECTRIC 4 ARZATOARE KLG486,20725,2011-01-18,5,8.25,83933,83938.0
APARAT KEBAB-SHAORMA ELECTRIC 4 ARZATOARE KLG487,20725,2011-01-19,102,148.3,83831,83933.0
APARAT KEBAB-SHAORMA ELECTRIC 4 ARZATOARE KLG488,20725,2011-01-20,14,23.1,83817,83831.0
APARAT KEBAB-SHAORMA ELECTRIC 4 ARZATOARE KLG489,20725,2011-01-24,20,33.0,83797,83817.0
APARAT KEBAB-SHAORMA ELECTRIC 4 ARZATOARE KLG490,20725,2011-01-25,33,54.45,83764,83797.0
APARAT KEBAB-SHAORMA ELECTRIC 4 ARZATOARE KLG491,20725,2011-01-26,31,51.15,83733,83764.0
APARAT KEBAB-SHAORMA ELECTRIC 4 ARZATOARE KLG492,20725,2011-01-27,40,66.0,83693,83733.0
APARAT KEBAB-SHAORMA ELECTRIC 4 ARZATOARE KLG493,20725,2011-01-28,20,33.0,83673,83693.0
APARAT KEBAB-SHAORMA ELECTRIC 4 ARZATOARE KLG494,20725,2011-01-31,181,278.65,83492,83673.0
APARAT KEBAB-SHAORMA ELECTRIC 4 ARZATOARE KLG495,20725,2011-02-01,129,192.85,83363,83492.0
APARAT KEBAB-SHAORMA ELECTRIC 4 ARZATOARE KLG496,20725,2011-02-02,24,39.6,83339,83363.0
APARAT KEBAB-SHAORMA ELECTRIC 4 ARZATOARE KLG497,20725,2011-02-03,16,26.4,83323,83339.0
APARAT KEBAB-SHAORMA ELECTRIC 4 ARZATOARE KLG498,20725,2011-02-04,40,66.0,83283,83323.0
APARAT KEBAB-SHAORMA ELECTRIC 4 ARZATOARE KLG499,20725,2011-02-07,22,36.3,83261,83283.0
APARAT KEBAB-SHAORMA ELECTRIC 4 ARZATOARE KLG500,20725,2011-02-08,21,34.65,83240,83261.0
APARAT KEBAB-SHAORMA ELECTRIC 4 ARZATOARE KLG501,20725,2011-02-09,134,201.1,83106,83240.0
APARAT KEBAB-SHAORMA ELECTRIC 4 ARZATOARE KLG502,20725,2011-02-10,14,23.1,83092,83106.0
APARAT KEBAB-SHAORMA ELECTRIC 4 ARZATOARE KLG503,20725,2011-02-11,40,66.0,83052,83092.0
APARAT KEBAB-SHAORMA ELECTRIC 4 ARZATOARE KLG504,20725,2011-02-13,13,21.45,83039,83052.0
APARAT KEBAB-SHAORMA ELECTRIC 4 ARZATOARE KLG505,20725,2011-02-14,33,54.45,83006,83039.0
APARAT KEBAB-SHAORMA ELECTRIC 4 ARZATOARE KLG506,20725,2011-02-15,20,33.0,82986,83006.0
APARAT KEBAB-SHAORMA ELECTRIC 4 ARZATOARE KLG507,20725,2011-02-16,60,99.0,82926,82986.0
APARAT KEBAB-SHAORMA ELECTRIC 4 ARZATOARE KLG508,20725,2011-02-17,41,67.65,82885,82926.0
APARAT KEBAB-SHAORMA ELECTRIC 4 ARZATOARE KLG509,20725,2011-02-18,106,154.9,82779,82885.0
APARAT KEBAB-SHAORMA ELECTRIC 4 ARZATOARE KLG510,20725,2011-02-20,4,6.6,82775,82779.0
APARAT KEBAB-SHAORMA ELECTRIC 4 ARZATOARE KLG511,20725,2011-02-21,110,161.5,82665,82775.0
